lr-AdamW/pg3,valid_loss_a,valid_loss,step,lr-AdamW/pg2,epoch,valid_loss_c,valid_collapse,lr-AdamW/pg1,valid_loss_t,train_loss,train_loss_a,train_loss_c,train_collapse,train_loss_t
,0.6083742380142212,1.3243738412857056,37061,,173,0.9312025308609009,0.22775432467460632,,0.500796914100647,,,,,
,,,37061,,173,,,,,0.8574615120887756,0.1547025889158249,0.6049807667732239,0.6673069000244141,0.8005369901657104
6.297723179925567e-05,,,37062,6.297723179925567e-05,,,,6.297723179925567e-05,,,,,,
,0.6090481877326965,1.324349045753479,37274,,174,0.9301321506500244,0.2296827882528305,,0.5004696846008301,,,,,
,,,37274,,174,,,,,0.8586081266403198,0.15458330512046814,0.6069505214691162,0.6667336225509644,0.8010991811752319
6.0714826149344256e-05,,,37275,6.0714826149344256e-05,,,,6.0714826149344256e-05,,,,,,
,0.6032553315162659,1.3223017454147339,37487,,175,0.9369868636131287,0.2323528230190277,,0.5011058449745178,,,,,
,,,37487,,175,,,,,0.8532430529594421,0.1534106433391571,0.6018502712249756,0.6675659418106079,0.7978147268295288
5.8530680732915265e-05,,,37488,5.8530680732915265e-05,,,,5.8530680732915265e-05,,,,,,
,0.6086559891700745,1.3233224153518677,37700,,176,0.9279906749725342,0.22458267211914062,,0.5013420581817627,,,,,
,,,37700,,176,,,,,0.8563466668128967,0.1538538783788681,0.6046626567840576,0.6676717400550842,0.8003228902816772
5.64256297288045e-05,,,37701,5.64256297288045e-05,,,,5.64256297288045e-05,,,,,,
,0.6024568676948547,1.3148101568222046,37913,,177,0.925150454044342,0.23953299224376678,,0.499556303024292,,,,,
,,,37913,,177,,,,,0.8576238751411438,0.15404967963695526,0.6066786646842957,0.666380763053894,0.800469696521759
5.440047710774686e-05,,,37914,5.440047710774686e-05,,,,5.440047710774686e-05,,,,,,
,0.5991936326026917,1.3061151504516602,38126,,178,0.9155262112617493,0.23158545792102814,,0.4983169436454773,,,,,
,,,38126,,178,,,,,0.8526318669319153,0.15278567373752594,0.6019645929336548,0.665939211845398,0.7977274656295776
5.245599632532041e-05,,,38127,5.245599632532041e-05,,,,5.245599632532041e-05,,,,,,
,0.6173113584518433,1.3329858779907227,38339,,179,0.928966760635376,0.22652629017829895,,0.5023823976516724,,,,,
,,,38339,,179,,,,,0.8606500029563904,0.15413881838321686,0.6096718907356262,0.6642562747001648,0.8033506870269775
5.059293002654459e-05,,,38340,5.059293002654459e-05,,,,5.059293002654459e-05,,,,,,
,0.6013829112052917,1.3213262557983398,38552,,180,0.9382544159889221,0.22679899632930756,,0.5016322135925293,,,,,
,,,38552,,180,,,,,0.8567200899124146,0.1531628966331482,0.6064457297325134,0.6647500991821289,0.8006686568260193
4.8811989762245704e-05,,,38553,4.8811989762245704e-05,,,,4.8811989762245704e-05,,,,,,
,0.6108425855636597,1.326330304145813,38765,,181,0.9299982786178589,0.23263141512870789,,0.5009769201278687,,,,,
,,,38765,,181,,,,,0.8509745597839355,0.1516890674829483,0.6011688113212585,0.6649719476699829,0.7974021434783936
4.711385571729842e-05,,,38766,4.711385571729842e-05,,,,4.711385571729842e-05,,,,,,
,0.588492751121521,1.2983347177505493,38978,,182,0.9217005372047424,0.23128145933151245,,0.49798327684402466,,,,,
,,,38978,,182,,,,,0.8529870510101318,0.15202991664409637,0.6032024621963501,0.6641777157783508,0.7987117171287537
4.549917645084612e-05,,,38979,4.549917645084612e-05,,,,4.549917645084612e-05,,,,,,
,0.6046459674835205,1.3238592147827148,39191,,183,0.9388809204101562,0.22858916223049164,,0.49954578280448914,,,,,
,,,39191,,183,,,,,0.8519605994224548,0.15147604048252106,0.6022939085960388,0.6645684242248535,0.798675537109375
4.396856864860056e-05,,,39192,4.396856864860056e-05,,,,4.396856864860056e-05,,,,,,
,0.5860220789909363,1.3024227619171143,39404,,184,0.9315291047096252,0.2371360808610916,,0.5012722015380859,,,,,
,,,39404,,184,,,,,0.8523969054222107,0.15161165595054626,0.602968692779541,0.6636947393417358,0.7986013293266296
4.2522616887314184e-05,,,39405,4.2522616887314184e-05,,,,4.2522616887314184e-05,,,,,,
,0.5927767157554626,1.2992045879364014,39617,,185,0.9175758361816406,0.2415856570005417,,0.49528011679649353,,,,,
,,,39617,,185,,,,,0.8532103896141052,0.15135923027992249,0.6042155623435974,0.6630714535713196,0.7994868755340576
4.116187341151595e-05,,,39618,4.116187341151595e-05,,,,4.116187341151595e-05,,,,,,
,0.5974590182304382,1.3091126680374146,39830,,186,0.9239188432693481,0.23229260742664337,,0.49938851594924927,,,,,
,,,39830,,186,,,,,0.8513689637184143,0.15124523639678955,0.6025975942611694,0.6632537245750427,0.7976499795913696
3.98868579225956e-05,,,39831,3.98868579225956e-05,,,,3.98868579225956e-05,,,,,,
,0.5708418488502502,1.2860888242721558,40043,,187,0.9306954741477966,0.22952693700790405,,0.4997984766960144,,,,,
,,,40043,,187,,,,,0.850311279296875,0.15063200891017914,0.6016677021980286,0.6630733013153076,0.7976908087730408
3.8698057380316984e-05,,,40044,3.8698057380316984e-05,,,,3.8698057380316984e-05,,,,,,
,0.5871139764785767,1.3059520721435547,40256,,188,0.9367498755455017,0.23122265934944153,,0.5009260773658752,,,,,
,,,40256,,188,,,,,0.8565990924835205,0.15169228613376617,0.6076404452323914,0.6624299883842468,0.8021731376647949
3.759592581683598e-05,,,40257,3.759592581683598e-05,,,,3.759592581683598e-05,,,,,,
,0.5785838961601257,1.2847756147384644,40469,,189,0.9144250154495239,0.23705311119556427,,0.4979585111141205,,,,,
,,,40469,,189,,,,,0.8549774289131165,0.15162146091461182,0.6060478687286377,0.6624518632888794,0.8006638288497925
3.65808841632946e-05,,,40470,3.65808841632946e-05,,,,3.65808841632946e-05,,,,,,
,0.5995954871177673,1.3186744451522827,40682,,190,0.9388580918312073,0.23034104704856873,,0.4992997348308563,,,,,
,,,40682,,190,,,,,0.8478321433067322,0.15001817047595978,0.5994781255722046,0.6637822985649109,0.7961498498916626
3.565332008905696e-05,,,40683,3.565332008905696e-05,,,,3.565332008905696e-05,,,,,,
,0.5766743421554565,1.2896758317947388,40895,,191,0.9250360727310181,0.22906357049942017,,0.5009667873382568,,,,,
,,,40895,,191,,,,,0.8552458882331848,0.15120483934879303,0.6061972379684448,0.6618064045906067,0.8018850684165955
3.481358785364886e-05,,,40896,3.481358785364886e-05,,,,3.481358785364886e-05,,,,,,
,0.5870693922042847,1.3016128540039062,41108,,192,0.9281970262527466,0.22915136814117432,,0.5008900761604309,,,,,
,,,41108,,192,,,,,0.8457391262054443,0.14949530363082886,0.5976505875587463,0.6637265682220459,0.7948369979858398
3.4062008171457373e-05,,,41109,3.4062008171457373e-05,,,,3.4062008171457373e-05,,,,,,
,0.6034464836120605,1.3192782402038574,41321,,193,0.9298515319824219,0.22433032095432281,,0.5018118023872375,,,,,
,,,41321,,193,,,,,0.8503085374832153,0.15024292469024658,0.6024994254112244,0.6625230312347412,0.797632098197937
3.3398868089242045e-05,,,41322,3.3398868089242045e-05,,,,3.3398868089242045e-05,,,,,,
,0.5788938999176025,1.2896227836608887,41534,,194,0.9245805144309998,0.23778052628040314,,0.4968773424625397,,,,,
,,,41534,,194,,,,,0.8508005738258362,0.1500718891620636,0.6029196977615356,0.6617740988731384,0.79853755235672
3.282442087650481e-05,,,41535,3.282442087650481e-05,,,,3.282442087650481e-05,,,,,,
,0.5836420059204102,1.29546058177948,41747,,195,0.9232310652732849,0.2368210107088089,,0.5004060864448547,,,,,
,,,41747,,195,,,,,0.8525528311729431,0.1505008190870285,0.604702889919281,0.6605306267738342,0.7994009256362915
3.233888592876001e-05,,,41748,3.233888592876001e-05,,,,3.233888592876001e-05,,,,,,
,0.5781769752502441,1.2903432846069336,41960,,196,0.9231216311454773,0.22986184060573578,,0.5012109279632568,,,,,
,,,41960,,196,,,,,0.8511986136436462,0.15001845359802246,0.6029459834098816,0.6623055338859558,0.7994143962860107
3.194244868374196e-05,,,41961,3.194244868374196e-05,,,,3.194244868374196e-05,,,,,,
,0.5837103724479675,1.3006958961486816,42173,,197,0.9312300086021423,0.22497966885566711,,0.5027408599853516,,,,,
,,,42173,,197,,,,,0.8529675006866455,0.1504606455564499,0.6055322885513306,0.6613641381263733,0.7994813919067383
3.1635260550581684e-05,,,42174,3.1635260550581684e-05,,,,3.1635260550581684e-05,,,,,,
,0.5955907106399536,1.3166494369506836,42386,,198,0.9391358494758606,0.22063523530960083,,0.502981424331665,,,,,
,,,42386,,198,,,,,0.8516877889633179,0.15008902549743652,0.6044164299964905,0.6612660884857178,0.7987815141677856
3.1417438851979985e-05,,,42387,3.1417438851979985e-05,,,,3.1417438851979985e-05,,,,,,
,0.568530261516571,1.2879722118377686,42599,,199,0.9358294010162354,0.21950054168701172,,0.5030544996261597,,,,,
,,,42599,,199,,,,,0.8453004360198975,0.14868076145648956,0.5979507565498352,0.6624442934989929,0.7952885031700134
