lr-AdamW/pg3,lr-AdamW/pg2,valid_collapse,lr-AdamW/pg1,valid_loss_t,valid_loss_c,epoch,valid_loss,step,valid_loss_a,train_loss_a,train_loss,train_loss_c,train_collapse,train_loss_t
6.297723179925567e-05,6.297723179925567e-05,,6.297723179925567e-05,,,,,37062,,,,,,
,,0.2415318489074707,,0.7541796565055847,0.8377891182899475,174,1.3361634016036987,37274,0.5401790738105774,,,,,
,,,,,,174,,37274,,0.14082153141498566,0.8277329802513123,0.5866973996162415,0.6524709463119507,0.7871257662773132
6.0714826149344256e-05,6.0714826149344256e-05,,6.0714826149344256e-05,,,,,37275,,,,,,
,,0.24358855187892914,,0.7818996906280518,0.881685197353363,175,1.3882850408554077,37487,0.5564925074577332,,,,,
,,,,,,175,,37487,,0.14087478816509247,0.8279046416282654,0.5864418148994446,0.6523949503898621,0.7876182198524475
5.8530680732915265e-05,5.8530680732915265e-05,,5.8530680732915265e-05,,,,,37488,,,,,,
,,0.23192155361175537,,0.7717968225479126,0.8623016476631165,176,1.3461384773254395,37700,0.5290892124176025,,,,,
,,,,,,176,,37700,,0.1406973898410797,0.8293573260307312,0.5882339477539062,0.651919424533844,0.7890856862068176
5.64256297288045e-05,5.64256297288045e-05,,5.64256297288045e-05,,,,,37701,,,,,,
,,0.2503286898136139,,0.7722458243370056,0.8690024614334106,177,1.3678051233291626,37913,0.5471810102462769,,,,,
,,,,,,177,,37913,,0.140278160572052,0.8274534344673157,0.5863153338432312,0.651610255241394,0.7880347967147827
5.440047710774686e-05,5.440047710774686e-05,,5.440047710774686e-05,,,,,37914,,,,,,
,,0.25328418612480164,,0.7777709364891052,0.879304051399231,178,1.3933738470077515,38126,0.564836323261261,,,,,
,,,,,,178,,38126,,0.13993129134178162,0.827254056930542,0.5870361328125,0.6513049602508545,0.7876096963882446
5.245599632532041e-05,5.245599632532041e-05,,5.245599632532041e-05,,,,,38127,,,,,,
,,0.2288614809513092,,0.7631397247314453,0.8440641760826111,179,1.3186472654342651,38339,0.5150454640388489,,,,,
,,,,,,179,,38339,,0.14013297855854034,0.8276735544204712,0.5870709419250488,0.6513333320617676,0.7880100607872009
5.059293002654459e-05,5.059293002654459e-05,,5.059293002654459e-05,,,,,38340,,,,,,
,,0.2355099320411682,,0.7656722068786621,0.8529250025749207,180,1.3378040790557861,38552,0.5285055041313171,,,,,
,,,,,,180,,38552,,0.1392621397972107,0.8258323669433594,0.5854494571685791,0.651017963886261,0.7876906991004944
4.8811989762245704e-05,4.8811989762245704e-05,,4.8811989762245704e-05,,,,,38553,,,,,,
,,0.23208363354206085,,0.7675407528877258,0.8568987846374512,181,1.3311444520950317,38765,0.5189245939254761,,,,,
,,,,,,181,,38765,,0.1396244913339615,0.8287510871887207,0.5888811349868774,0.6505504250526428,0.7893719673156738
4.711385571729842e-05,4.711385571729842e-05,,4.711385571729842e-05,,,,,38766,,,,,,
,,0.23688343167304993,,0.7604504227638245,0.8521601557731628,182,1.3309317827224731,38978,0.5246265530586243,,,,,
,,,,,,182,,38978,,0.13985058665275574,0.829465389251709,0.589751124382019,0.6505476236343384,0.7894782423973083
4.549917645084612e-05,4.549917645084612e-05,,4.549917645084612e-05,,,,,38979,,,,,,
,,0.23599861562252045,,0.7551257610321045,0.8390766382217407,183,1.3024325370788574,39191,0.5053313374519348,,,,,
,,,,,,183,,39191,,0.13972346484661102,0.8293002247810364,0.5898032188415527,0.6491369605064392,0.7893505096435547
4.396856864860056e-05,4.396856864860056e-05,,4.396856864860056e-05,,,,,39192,,,,,,
,,0.2295175939798355,,0.7655218243598938,0.8534643054008484,184,1.3350610733032227,39404,0.5255680084228516,,,,,
,,,,,,184,,39404,,0.1391131430864334,0.8268280625343323,0.5867215991020203,0.6499300599098206,0.7887080907821655
4.2522616887314184e-05,4.2522616887314184e-05,,4.2522616887314184e-05,,,,,39405,,,,,,
,,0.22728921473026276,,0.7711099982261658,0.865820050239563,185,1.340578556060791,39617,0.5221134424209595,,,,,
,,,,,,185,,39617,,0.1394418627023697,0.8294520974159241,0.5901952385902405,0.6489719152450562,0.7898252010345459
4.116187341151595e-05,4.116187341151595e-05,,4.116187341151595e-05,,,,,39618,,,,,,
,,0.2325437217950821,,0.764913022518158,0.8583518266677856,186,1.332353115081787,39830,0.5207206010818481,,,,,
,,,,,,186,,39830,,0.1391511857509613,0.8278746008872986,0.588321328163147,0.6496484279632568,0.7891255021095276
3.98868579225956e-05,3.98868579225956e-05,,3.98868579225956e-05,,,,,39831,,,,,,
,,0.23199857771396637,,0.7641686797142029,0.8481584787368774,187,1.3169788122177124,40043,0.5108152627944946,,,,,
,,,,,,187,,40043,,0.13833452761173248,0.8234407305717468,0.5835851430892944,0.6502524614334106,0.7866275310516357
3.8698057380316984e-05,3.8698057380316984e-05,,3.8698057380316984e-05,,,,,40044,,,,,,
,,0.24788345396518707,,0.7697950005531311,0.8578034043312073,188,1.3673211336135864,40256,0.5535218715667725,,,,,
,,,,,,188,,40256,,0.13862235844135284,0.8258243203163147,0.5867593288421631,0.648934543132782,0.7876450419425964
3.759592581683598e-05,3.759592581683598e-05,,3.759592581683598e-05,,,,,40257,,,,,,
,,0.25178059935569763,,0.7745359539985657,0.8573277592658997,189,1.3537975549697876,40469,0.5378658175468445,,,,,
,,,,,,189,,40469,,0.13857772946357727,0.8269646167755127,0.5879543423652649,0.6495391130447388,0.788819432258606
3.65808841632946e-05,3.65808841632946e-05,,3.65808841632946e-05,,,,,40470,,,,,,
,,0.22735361754894257,,0.7693402171134949,0.8564396500587463,190,1.3276053667068481,40682,0.5147153735160828,,,,,
,,,,,,190,,40682,,0.1386997252702713,0.8278934955596924,0.5888078808784485,0.6490970253944397,0.7895796895027161
3.565332008905696e-05,3.565332008905696e-05,,3.565332008905696e-05,,,,,40683,,,,,,
,,0.2552970051765442,,0.7645582556724548,0.8485496640205383,191,1.3628157377243042,40895,0.5562618970870972,,,,,
,,,,,,191,,40895,,0.13839958608150482,0.8254193067550659,0.5863956212997437,0.6486678123474121,0.7876439094543457
3.481358785364886e-05,3.481358785364886e-05,,3.481358785364886e-05,,,,,40896,,,,,,
,,0.23976878821849823,,0.7764737010002136,0.8683500289916992,192,1.3645955324172974,41108,0.5421837568283081,,,,,
,,,,,,192,,41108,,0.1383235603570938,0.8264669179916382,0.5871384739875793,0.6483741402626038,0.7891484498977661
3.4062008171457373e-05,3.4062008171457373e-05,,3.4062008171457373e-05,,,,,41109,,,,,,
,,0.23385125398635864,,0.7552249431610107,0.8372182846069336,193,1.3018711805343628,41321,0.5056494474411011,,,,,
,,,,,,193,,41321,,0.13803702592849731,0.8252878189086914,0.5866668820381165,0.6486305594444275,0.7878348231315613
3.3398868089242045e-05,3.3398868089242045e-05,,3.3398868089242045e-05,,,,,41322,,,,,,
,,0.2509671151638031,,0.767545759677887,0.8518648147583008,194,1.3668779134750366,41534,0.5571726560592651,,,,,
,,,,,,194,,41534,,0.13842491805553436,0.8275498151779175,0.5888845324516296,0.6486780047416687,0.7893653512001038
3.282442087650481e-05,3.282442087650481e-05,,3.282442087650481e-05,,,,,41535,,,,,,
,,0.23742440342903137,,0.7724449038505554,0.8707230091094971,195,1.366540789604187,41747,0.5449567437171936,,,,,
,,,,,,195,,41747,,0.13787302374839783,0.8250218629837036,0.5865774750709534,0.6485823392868042,0.7877204418182373
3.233888592876001e-05,3.233888592876001e-05,,3.233888592876001e-05,,,,,41748,,,,,,
,,0.23265624046325684,,0.7634484171867371,0.8493829369544983,196,1.328586220741272,41960,0.5221704840660095,,,,,
,,,,,,196,,41960,,0.13840147852897644,0.8281761407852173,0.5897057056427002,0.6476332545280457,0.7898436784744263
3.194244868374196e-05,3.194244868374196e-05,,3.194244868374196e-05,,,,,41961,,,,,,
,,0.2511436343193054,,0.7687172889709473,0.8449146747589111,197,1.3477727174758911,42173,0.5409566760063171,,,,,
,,,,,,197,,42173,,0.1376795470714569,0.8245906233787537,0.5858204364776611,0.6483511328697205,0.7880014777183533
3.1635260550581684e-05,3.1635260550581684e-05,,3.1635260550581684e-05,,,,,42174,,,,,,
,,0.2341379076242447,,0.7775147557258606,0.8695114850997925,198,1.3486559391021729,42386,0.5251427292823792,,,,,
,,,,,,198,,42386,,0.13835400342941284,0.8275976777076721,0.5886402726173401,0.6476393938064575,0.7898472547531128
3.1417438851979985e-05,3.1417438851979985e-05,,3.1417438851979985e-05,,,,,42387,,,,,,
,,0.21877309679985046,,0.77995365858078,0.8785479068756104,199,1.3383510112762451,42599,0.5091001987457275,,,,,
,,,,,,199,,42599,,0.13758185505867004,0.8237433433532715,0.5851829051971436,0.6484683156013489,0.7871401309967041
