lr-AdamW/pg2,step,valid_collapse,valid_loss_t,lr-AdamW/pg1,valid_loss,lr-AdamW/pg3,epoch,valid_loss_c,valid_loss_a,train_collapse,train_loss_t,train_loss,train_loss_c,train_loss_a
,73697,0.1938798427581787,0.7632450461387634,,0.9150179028511047,,172,0.8461989164352417,0.11029589176177979,,,,,
,73697,,,,,,172,,,0.4671870768070221,0.7949789762496948,0.7623710632324219,0.596907913684845,0.06642788648605347
6.436528491162455e-05,73698,,,6.436528491162455e-05,,6.436528491162455e-05,,,,,,,,
,74123,0.19364479184150696,0.7650915384292603,,0.9188656806945801,,173,0.8527292013168335,0.10995537787675858,,,,,
,74123,,,,,,173,,,0.46655985713005066,0.7992827296257019,0.7670156955718994,0.601169228553772,0.06678981333971024
6.205123729005961e-05,74124,,,6.205123729005961e-05,,6.205123729005961e-05,,,,,,,,
,74549,0.19495829939842224,0.7518501281738281,,0.9027348160743713,,174,0.8363401889801025,0.10863956063985825,,,,,
,74549,,,,,,174,,,0.4667394757270813,0.7977434992790222,0.7650550603866577,0.5995486974716187,0.06640886515378952
5.981530407627116e-05,74550,,,5.981530407627116e-05,,5.981530407627116e-05,,,,,,,,
,74975,0.18892665207386017,0.7690043449401855,,0.9244641661643982,,175,0.8612973690032959,0.10931337624788284,,,,,
,74975,,,,,,175,,,0.46622294187545776,0.7981915473937988,0.7654364705085754,0.5999074578285217,0.0663871318101883
5.7658343232486205e-05,74976,,,5.7658343232486205e-05,,5.7658343232486205e-05,,,,,,,,
,75401,0.1946832686662674,0.7557061314582825,,0.9090120792388916,,176,0.8441228866577148,0.10909755527973175,,,,,
,75401,,,,,,176,,,0.46660783886909485,0.795203685760498,0.7614262104034424,0.595892071723938,0.06587827205657959
5.5581182418009573e-05,75402,,,5.5581182418009573e-05,,5.5581182418009573e-05,,,,,,,,
,75827,0.19134250283241272,0.7631747722625732,,0.9171916842460632,,177,0.8539885878562927,0.10860997438430786,,,,,
,75827,,,,,,177,,,0.46646180748939514,0.7958751916885376,0.7618709206581116,0.5962972044944763,0.06578471511602402
5.358461867163795e-05,75828,,,5.358461867163795e-05,,5.358461867163795e-05,,,,,,,,
,76253,0.1936645656824112,0.758049726486206,,0.9111109972000122,,178,0.8435549736022949,0.11030851304531097,,,,,
,76253,,,,,,178,,,0.4662116467952728,0.7965716123580933,0.7632395625114441,0.5982638001441956,0.06582191586494446
5.1669418105823966e-05,76254,,,5.1669418105823966e-05,,5.1669418105823966e-05,,,,,,,,
,76679,0.19443196058273315,0.7593097686767578,,0.9125109910964966,,179,0.844200074672699,0.11075609177350998,,,,,
,76679,,,,,,179,,,0.46629658341407776,0.7954738140106201,0.7612470984458923,0.5958263874053955,0.0655970647931099
4.983631561270683e-05,76680,,,4.983631561270683e-05,,4.983631561270683e-05,,,,,,,,
,77105,0.18900790810585022,0.7641786932945251,,0.9161868095397949,,180,0.8537536859512329,0.10722075402736664,,,,,
,77105,,,,,,180,,,0.4657570719718933,0.7959215044975281,0.7623898983001709,0.5977582335472107,0.06554977595806122
4.808601458212297e-05,77106,,,4.808601458212297e-05,,4.808601458212297e-05,,,,,,,,
,77531,0.18919025361537933,0.7655228972434998,,0.9187077283859253,,181,0.8516169786453247,0.11013774573802948,,,,,
,77531,,,,,,181,,,0.4654540419578552,0.7956978678703308,0.761898934841156,0.5972466468811035,0.06542649865150452
4.641918663170431e-05,77532,,,4.641918663170431e-05,,4.641918663170431e-05,,,,,,,,
,77957,0.18871133029460907,0.7687674164772034,,0.91863614320755,,182,0.8537312746047974,0.1073867455124855,,,,,
,77957,,,,,,182,,,0.4654320776462555,0.7950628399848938,0.7604078054428101,0.5955996513366699,0.06507657468318939
4.4836471349168195e-05,77958,,,4.4836471349168195e-05,,4.4836471349168195e-05,,,,,,,,
,78383,0.1907166838645935,0.7652644515037537,,0.915024995803833,,183,0.8470619916915894,0.1088617667555809,,,,,
,78383,,,,,,183,,,0.46524378657341003,0.7949826121330261,0.7601163983345032,0.5952345728874207,0.06500783562660217
4.3338476046897815e-05,78384,,,4.3338476046897815e-05,,4.3338476046897815e-05,,,,,,,,
,78809,0.1931973546743393,0.7513513565063477,,0.8980870842933655,,184,0.8347830772399902,0.10501981526613235,,,,,
,78809,,,,,,184,,,0.4650108218193054,0.7963034510612488,0.7616147994995117,0.5968784689903259,0.0650237575173378
4.1925775528906816e-05,78810,,,4.1925775528906816e-05,,4.1925775528906816e-05,,,,,,,,
,79235,0.1883346140384674,0.7699964046478271,,0.9251428246498108,,185,0.8627381920814514,0.10877551883459091,,,,,
,79235,,,,,,185,,,0.46506088972091675,0.7934480309486389,0.7585918307304382,0.5943349003791809,0.06470033526420593
4.0598911870278254e-05,79236,,,4.0598911870278254e-05,,4.0598911870278254e-05,,,,,,,,
,79661,0.18776871263980865,0.7700988054275513,,0.9218085408210754,,186,0.8582534193992615,0.10763246566057205,,,,,
,79661,,,,,,186,,,0.4643920063972473,0.7977369427680969,0.7632852792739868,0.5986945629119873,0.06506939232349396
3.9358394209161995e-05,79662,,,3.9358394209161995e-05,,3.9358394209161995e-05,,,,,,,,
,80087,0.19311238825321198,0.7637832164764404,,0.9156233072280884,,187,0.8483168482780457,0.10957323759794235,,,,,
,80087,,,,,,187,,,0.4645661413669586,0.7960463762283325,0.7609284520149231,0.5964318513870239,0.06468948721885681
3.8204698551410336e-05,80088,,,3.8204698551410336e-05,,3.8204698551410336e-05,,,,,,,,
,80513,0.18892662227153778,0.7730914354324341,,0.9306167960166931,,188,0.8656826019287109,0.11122976243495941,,,,,
,80513,,,,,,188,,,0.46451953053474426,0.7963085770606995,0.7616291046142578,0.5974305868148804,0.0647595077753067
3.7138267587927317e-05,80514,,,3.7138267587927317e-05,,3.7138267587927317e-05,,,,,,,,
,80939,0.1901327222585678,0.7657515406608582,,0.9186472296714783,,189,0.8569710850715637,0.10728590935468674,,,,,
,80939,,,,,,189,,,0.4646708071231842,0.7954127788543701,0.7601304054260254,0.595909833908081,0.06446889042854309
3.6159510524801433e-05,80940,,,3.6159510524801433e-05,,3.6159510524801433e-05,,,,,,,,
,81365,0.18884776532649994,0.7685559391975403,,0.9174714088439941,,190,0.8516206741333008,0.10738304257392883,,,,,
,81365,,,,,,190,,,0.46440207958221436,0.7962748408317566,0.7610816955566406,0.5967556834220886,0.0645664781332016
3.5268802926286705e-05,81366,,,3.5268802926286705e-05,,3.5268802926286705e-05,,,,,,,,
,81791,0.18758760392665863,0.7737433910369873,,0.9273620247840881,,191,0.8618922233581543,0.10954423248767853,,,,,
,81791,,,,,,191,,,0.4642239809036255,0.7970306277275085,0.7616640329360962,0.5972785949707031,0.06450924277305603
3.446648657069314e-05,81792,,,3.446648657069314e-05,,3.446648657069314e-05,,,,,,,,
,82217,0.1910908818244934,0.7665092945098877,,0.9149541258811951,,192,0.8452446460723877,0.10907718539237976,,,,,
,82217,,,,,,192,,,0.46431341767311096,0.795373797416687,0.7596314549446106,0.5953249335289001,0.06428203731775284
3.3752869319240736e-05,82218,,,3.3752869319240736e-05,,3.3752869319240736e-05,,,,,,,,
,82643,0.18817265331745148,0.7640075087547302,,0.9148754477500916,,193,0.8529905676841736,0.10637638717889786,,,,,
,82643,,,,,,193,,,0.46419161558151245,0.7941563725471497,0.7584601044654846,0.5943069458007812,0.0642285943031311
3.312822499792869e-05,82644,,,3.312822499792869e-05,,3.312822499792869e-05,,,,,,,,
,83069,0.1870860457420349,0.7710927128791809,,0.9280622601509094,,194,0.8673837184906006,0.10882403701543808,,,,,
,83069,,,,,,194,,,0.4637542963027954,0.7963411808013916,0.7613608241081238,0.5977022647857666,0.06433927267789841
3.259279329246393e-05,83070,,,3.259279329246393e-05,,3.259279329246393e-05,,,,,,,,
,83495,0.18627512454986572,0.7696501612663269,,0.9229233264923096,,195,0.8602716326713562,0.1079624816775322,,,,,
,83495,,,,,,195,,,0.4639255404472351,0.7961565256118774,0.7603209018707275,0.5960708260536194,0.06420709937810898
3.214677965629006e-05,83496,,,3.214677965629006e-05,,3.214677965629006e-05,,,,,,,,
,83921,0.19048616290092468,0.7648297548294067,,0.9154226183891296,,196,0.8492351174354553,0.10839016735553741,,,,,
,83921,,,,,,196,,,0.4639444649219513,0.794200599193573,0.758417010307312,0.5946987271308899,0.06396732479333878
3.1790355231751714e-05,83922,,,3.1790355231751714e-05,,3.1790355231751714e-05,,,,,,,,
,84347,0.18395575881004333,0.7802849411964417,,0.93716961145401,,197,0.8739253282546997,0.11006440222263336,,,,,
,84347,,,,,,197,,,0.4639548063278198,0.7944232821464539,0.7584342956542969,0.5945320725440979,0.0639566034078598
3.15236567844245e-05,84348,,,3.15236567844245e-05,,3.15236567844245e-05,,,,,,,,
,84773,0.19219569861888885,0.7565025091171265,,0.9029797315597534,,198,0.8388662934303284,0.1052953451871872,,,,,
,84773,,,,,,198,,,0.46377918124198914,0.7947789430618286,0.7587746977806091,0.594860851764679,0.0639546662569046
3.134678665063599e-05,84774,,,3.134678665063599e-05,,3.134678665063599e-05,,,,,,,,
,85199,0.19103486835956573,0.7683703303337097,,0.9208418726921082,,199,0.8565026521682739,0.10840549319982529,,,,,
,85199,,,,,,199,,,0.4637503921985626,0.7952684760093689,0.7593445181846619,0.5954959988594055,0.06396237015724182
